Date,Event Description,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Location of Incident,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Forceful Entry into Health Facility,Occupation of Health Facility,Vicinity of Health Facility Affected,Health Transportation Destroyed,Health Transportation Damaged,Health Transportation Stolen/Hijacked,Looting/Theft/Robbery/Burglary of Health Supplies,Access Denied or Obstructed,Health Workers Killed,Health Workers Injured,Health Workers Kidnapped,Health Workers Arrested,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Latitude,Longitude,Geo Precision
2024-05-23T00:00:00.000Z,"23 May 2024: Electricity at a hospital was largely cut off in the night due to the depletion of fuel to operate generators, putting at risk the lives of more than 1,200 wounded and sick patients, particularly in ICU, newborns in incubators, and around 600 patients requiring dialysis treatment. ",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.4200022681,34.3597412109,(2) 25 km Precision 
2024-05-22T00:00:00.000Z,"22 May 2024: In Jabalia Refugee Camp, the Israeli military raided an NGO-supported hospital. Almost all staff, patients, and their companions evacuated. 12 staff, including the director, 14 patients and eight companions remained. The supporting NGO reported that the hospital was forced to close the next day after a four-day siege. _x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,1,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2024-05-22T00:00:00.000Z,"22 May 2024: After being damaged by live ammunition, a Red Cross ambulance transporting the body of a Palestinian killed by Israeli forces was detained by Israeli forces.",Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,1,0,0,1,0,0,0,0,null,0,0,0,32.4623216000,35.2787068714,(2) 25 km Precision 
2024-05-21T00:00:00.000Z,"21 May 2024: In Jenin Refugee Camp, a female paramedic sustained shrapnel injuries from Israeli gunfire.",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,0,1,0,0,null,0,0,0,32.4601429368,35.2877427919,(2) 25 km Precision 
2024-05-21T00:00:00.000Z,"21-23 May 2024: In Jenin Refugee Camp, emergency medical teams were denied access by Israeli forces to several areas inside the camp during an operation while it took up to two hours to be granted access to other areas.",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.4601429368,35.2877427919,(2) 25 km Precision 
2024-05-21T00:00:00.000Z,"21 May 2024: In Jenin Refugee Camp, a surgical specialist was shot and killed by Israeli forces on his way to work",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,32.4601429368,35.2877427919,(2) 25 km Precision 
2024-05-21T00:00:00.000Z,"21 May 2024: A female nurse was severely beaten by Israeli forces at a checkpoint_x000D_
",Host Government: Military,Israeli Defence Forces,Fist and Foot,Checkpoint,0,0,0,0,0,0,0,0,0,0,0,1,0,0,null,0,1,0,31.7422526000,35.2892510000,(2) 25 km Precision 
2024-05-21T00:00:00.000Z,"21 May 2024: The entrance of the Emergency Department at a hospital was hit by two Israeli missiles, followed by a third missile that hit a nearby building, forcing health workers to move patients to the street. Throughout the day, the hospital was hit a further three times, resulting in damage to the intensive care unit, reception, administration and roof. Patients and health workers were evacuated. The hospital was no longer functional. ",Host Government: Military,Israeli Defence Forces,Missile,Health Building,1,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5384016638,34.5013082588,(2) 25 km Precision 
2024-05-21T00:00:00.000Z,"21 May 2024: In Jabalia camp, the vicinity of a hospital was hit by Israeli airstrikes.",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5363212588,34.4962499376,(2) 25 km Precision 
2024-05-20T00:00:00.000Z,"20 May 2024: In Jabalia Refugee Camp, medical personnel inside a besieged NGO hospital reported artillery shelling hitting the fifth floor, where the administration department is located. ",Host Government: Military,Israeli Defence Forces,Artillery,IDP/Refugee Camp,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2024-05-20T00:00:00.000Z,20 May 2024: The vicinity of a hospital was hit by Israeli airstrikes.,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2024-05-20T00:00:00.000Z,"20 May 2024: In Jabalia Refugee Camp, medical personnel inside a besieged NGO hospital reported snipers aiming at the building. _x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2024-05-19T00:00:00.000Z,19 May 2024: A hospital was damaged by Israeli airstrikes in its vicinity.,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2024-05-19T00:00:00.000Z,19 May 2024: Ambulance and medical teams were blocked from reaching a man killed by Israeli forces. His body was later handed over to the Red Cross and transported to hospital.,Host Government: Military,Israeli Defence Forces,Firearms,Checkpoint,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.7422526000,35.2892510000,(2) 25 km Precision 
2024-05-19T00:00:00.000Z,"19 May 2024: An NGO hospital was hit with shells and besieged by Israeli forces, preventing movements of medical teams and civilians. 148 hospital staff, and 22 patients and companions were trapped inside. Areas around the hospital were reportedly bulldozed.",Host Government: Military,Israeli Defence Forces,Artillery,Health Building,0,1,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.5338797038,34.5065653360,(2) 25 km Precision 
2024-05-18T00:00:00.000Z,"18 May 2024: Israeli airstrikes were reported in the vicinity of a INGO-supported field hospital, injuring at least three people",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3068618221,34.2459523795,(2) 25 km Precision 
2024-05-18T00:00:00.000Z,"18 May 2024: In Jabalia Refugee Camp, an Israeli airstrike hit the vicinity of an UN-agency health clinic, injuring 13 Palestinians.",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,IDP/Refugee Camp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5321330842,34.4945653572,(2) 25 km Precision 
2024-05-18T00:00:00.000Z,"As reported on, 18 May 2024: In the vicinity of a NGO hospital, an unspecified number of Palestinians were injured by Israeli forces live fire._x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.2884899745,34.2498028286,(2) 25 km Precision 
2024-05-18T00:00:00.000Z,"18 May 2024: The vicinity of a hospital was hit when Israeli quadcopters opened fire at a residential square. 28 Palestinians, including ten women and ten children, were reportedly killed and an unspecified number injured. ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5512203354,34.5088504293,(2) 25 km Precision 
2024-05-17T00:00:00.000Z,17 May 2024: Ambulances were prevented from entering the city by Israeli forces during a military operation.,Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.1881333000,34.9679208000,(2) 25 km Precision 
2024-05-17T00:00:00.000Z,"17 May 2024: Ambulance crews were prevented from assisting a man who was shot and injured by Israeli soldiers. _x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,32.3310891000,35.1116941000,(2) 25 km Precision 
2024-05-16T00:00:00.000Z,"16 May 2024: In Nuseirat Refugee Camp, four displaced persons and a Red Cross-hospital worker were killed, and an unspecified number injured, when an Israeli airstrike hit a school sheltering displaced people.",Foreign Forces: Military,Israeli Defence Forces,Aerial Bomb: Plane,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,15.6279522000,32.5521521508,(2) 25 km Precision 
2024-05-16T00:00:00.000Z,16 May 2024: An unspecified number of ambulances were fired upon by Israeli forces. ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Road,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,32.3210552000,35.3689104000,(2) 25 km Precision 
2024-05-15T00:00:00.000Z,"15 May 2024: In Jabalia Camp, displaced persons were injured after being hit by Israeli snipers while leaving a UN-agency clinic._x000D_
",Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5321330842,34.4945653572,(2) 25 km Precision 
2024-05-15T00:00:00.000Z,Around 15 May 2024: A medical centre was destroyed during an Israeli ground operation in the area. ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,1,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.4944219124,34.4539350289,(2) 25 km Precision 
2024-05-15T00:00:00.000Z,"15 May 2024: Electricity generators at a hospital stopped working after running out of fuel due to the seizure and closure of two border crossings by Israeli authorities. As a result, the facility was unable to operate any of its machines, surgery wards and emergency wards.",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3023150385,34.3195736658,(2) 25 km Precision 
2024-05-15T00:00:00.000Z,"15 May 2024: A UN-agency clinic was raided by Israeli forces who forcibly evacuated displaced Palestinians and wounded. The clinic was also hit by Israeli airstrikes, leaving it non-operational. 14 were killed.",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Health Building,1,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5001943634,34.4484096783,(2) 25 km Precision 
2024-05-15T00:00:00.000Z,15 May 2024: A nurse was killed when an Israeli airstrike hit her home. ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Home,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,31.5290924248,34.4840203437,(2) 25 km Precision 
2024-05-15T00:00:00.000Z,"15 May 2024: In Jabalia Refugee Camp, an ambulance was hit in an Israeli airstrike, resulting in an unspecified number of casualties._x000D_
",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,IDP/Refugee Camp,0,0,0,0,0,1,0,0,0,0,0,0,0,0,null,0,0,0,31.5290924248,34.4840203437,(2) 25 km Precision 
2024-05-15T00:00:00.000Z,"15 May 2024: Israeli soldiers prevented paramedics from a Palestinian youth who was shot and injured by Israeli forces, causing him to bleed to death.",Host Government: Military,Israeli Defence Forces,Firearms,Road,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.9420729000,35.2224417000,(2) 25 km Precision 
2024-05-14T00:00:00.000Z,14 May 2024: Israeli army tanks advanced close to a NGO-supported hospital.,Host Government: Military,Israeli Defence Forces,Other Weapon,Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5038940682,34.4614505791,(2) 25 km Precision 
2024-05-14T00:00:00.000Z,"14 May 2024:  A field hospital was evacuated following the issuance of an evacuation order for the area where the hospital was located, becoming non-functional.",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.2752047000,34.2558269000,"(3) District, Communicipality or Commune "
2024-05-13T00:00:00.000Z,"13 May 2024: A marked UN-agency vehicle came under Israeli fire on the way to a hospital, killing the Palestinian driver and an international staff member.",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Road,0,0,0,0,0,0,1,0,0,0,1,1,0,0,null,0,0,0,31.2752047000,34.2558269000,"(3) District, Communicipality or Commune "
2024-05-13T00:00:00.000Z,"13 May 2024: 17 American health workers, including 10 from an INGO, were trapped in the Gaza Strip after providing medical services to a hospital as part of a UN-organised mission due to a border closure. On 17 May, the health workers managed to safely get out of the Gaza Strip.",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.3443293000,34.3095897000,"(3) District, Communicipality or Commune "
2024-05-13T00:00:00.000Z,13 May 2024: An NGO hospital was ordered to evacuate by Israeli forces.,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Communication,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.2884899745,34.2498028286,(2) 25 km Precision 
2024-05-13T00:00:00.000Z,"13 May 2024: Red Cross headquarters were was by Israeli shelling. _x000D_
",Host Government: Military,Israeli Defence Forces,Shelling,Compound/Office Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.2871749000,34.2706724000,(2) 25 km Precision 
2024-05-13T00:00:00.000Z,13 May 2024: The outer walls of a UN-agency health centre was damaged by Israeli bulldozers. ,Host Government: Military,Israeli Defence Forces,Firearms,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5002080851,34.4484045223,(2) 25 km Precision 
2024-05-12T00:00:00.000Z,"12 May 2024: In Bureij Refugee Camp, a medical centre was hit and destroyed by Israeli airstrikes. An unspecified number of people were injured. ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,IDP/Refugee Camp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.4384767815,34.4034718931,(2) 25 km Precision 
2024-05-12T00:00:00.000Z,12 May 2024: Israeli artillery hit the vicinity of a health centre. ,Host Government: Military,Israeli Defence Forces,Artillery,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.4944219124,34.4539350289,(2) 25 km Precision 
2024-05-12T00:00:00.000Z,"12-13 May 2024: In Jabalia Refugee Camp, medical teams were fired at by Israeli tanks and armoured vehicles, preventing them from reaching killed and injured people during an Israeli military raid.",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,IDP/Refugee Camp,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,1,0,0,31.5290924248,34.4840203437,(2) 25 km Precision 
2024-05-11T00:00:00.000Z,"11 May 2024: A paediatric surgeon and a dentist were killed in an Israeli airstrike._x000D_
",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,No Information,0,0,0,0,0,0,0,0,0,0,2,0,0,0,null,0,0,0,31.4183455000,34.3502476000,"(3) District, Communicipality or Commune "
2024-05-11T00:00:00.000Z,"11-12 May 2024: In Jabalia Refugee Camp, Israeli drones opened fire on ambulances near a UN clinic and congregated displaced people.",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,IDP/Refugee Camp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5290924248,34.4840203437,(2) 25 km Precision 
2024-05-10T00:00:00.000Z,"As reported on 10 May 2024: A UN-agency and its partners were forced to stop evacuations of patients from the north due to fuel shortages and limited bed capacity at health facilities in the south._x000D_
",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5128679000,34.4581358000,(2) 25 km Precision 
2024-05-10T00:00:00.000Z,May 2024: A male military medic was killed by Israeli forces.,Foreign Forces: Military,Israeli Defence Forces,Firearms,No Information,0,0,0,0,0,0,0,0,0,0,1,0,0,0,null,0,0,0,33.8943573109,35.4762278885,(6) Country
2024-05-10T00:00:00.000Z,"10 May 2024: A medical centre was hit by Israeli artillery shells, causing a fire. Two Palestinians were killed. ",Host Government: Military,Israeli Defence Forces,Artillery,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.4944219124,34.4539350289,(2) 25 km Precision 
2024-05-09T00:00:00.000Z,Between 09-18 May 2024: Only one mission of a UN-agency was carried out amid growing insecurity and delays during an Israeli military operation.,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.2830204000,34.2805069396,"(3) District, Communicipality or Commune "
2024-05-08T00:00:00.000Z,08 May 2024: An INGO announced it was handing over its activities at a hospital to the Ministry of Health and relocating its staff to another hospital to continue supporting maternity services in a safer area.,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.3068618221,34.2459523795,(2) 25 km Precision 
2024-05-08T00:00:00.000Z,"08 May 2024: An INGO suspended its activities at a clinic, where over 8,200 consultations had been provided in April alone.",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Open Space,0,0,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.2881324314,34.2576938814,(2) 25 km Precision 
2024-05-08T00:00:00.000Z,"08 May 2024: Israeli forces fired shells in the vicinity of a hospital. _x000D_
",Host Government: Military,Israeli Defence Forces,Shelling,Health Building,0,0,0,0,1,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5351927833,34.5093655515,(2) 25 km Precision 
2024-05-08T00:00:00.000Z,"08 May 2024: A dental clinic was hit, killing 13 Palestinians and injuring an unspecified number.",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,0,1,0,0,0,0,0,0,0,0,0,0,0,0,null,0,0,0,31.5069177675,34.4680648775,(2) 25 km Precision 
2024-05-07T00:00:00.000Z,"07-09 May 2024: The entry of fuel, all medical supplies and medical evacuations of patients through a border crossing was stopped after it was closed by Israeli forces. 159 critical patients, including cancer cases, were prevented from leaving to receive treatment. As of 19 May, the number of patients prevented from leaving was about 690",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,Administration,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null,0,0,0,31.2486236000,34.2592625000,(2) 25 km Precision 
